央视频道,#genre#
InsightTV,https://insighttv-samsung-canada.amagi.tv/playlist.m3u8
Astrakhan24(Opt-2),http://streaming.astrakhan.ru/astrakhan24/index.m3u8
UniverTV,http://cdn.universmotri.ru/live/hq.sdp/chunklist_w1792531.m3u8
伊拉克-SharqiyaNews,http://ns8.indexforce.com:1935/alsharqiyalive/mystream/playlist.m3u8
RTHK,http://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
澳门莲花,http://epg.112114.xyz/lotus
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
好消息综合台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
美国mytime 电影频道[1920*1080],https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top

NewTV系列,#genre#
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV东北热剧,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV动作电影,http://39.134.66.66/PLTV/88888888/224/3221225555/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225682/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV惊悚悬疑,http://39.134.66.66/PLTV/88888888/224/3221225553/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV明星大片,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NewTV怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV精彩综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
SiTV都市剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8
SiTV欢笑剧场4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
SiTV全纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226580/index.m3u8
SiTV游戏风云,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8

咪咕视频,#genre#
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225620/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225764/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225639/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225762/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225768/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225613/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225649/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225641/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225617/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225735/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225741/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225766/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225745/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225654/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225643/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225658/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225754/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225611/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225737/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225739/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225650/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225747/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225756/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225758/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225647/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225645/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225648/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225652/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225651/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225655/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕直播,http://39.134.66.66/PLTV/88888888/224/3221225782/index.m3u8

HBO系列,#genre#
HBO,http://208.115.225.174:14136
HBO 2,http://208.115.225.174:14140
HBO Mundi,http://208.115.225.174:14148
HBO signature,http://208.115.225.174:14160
HBO,http://208.115.225.174:14165
HBO XTEME,http://208.115.225.174:14165
HBO Pop,http://208.115.225.174:14156
HBO Family,http://208.115.225.174:14144

4K-MV音乐DJ,#genre#
4K车载夜店伤感舞曲孙露《伤心太平洋》DJ咚鼓版 媲美任贤齐！,https://vd3.bdstatic.com/mda-pev31p1dzpgg1061/720p/h264/1685412727801018291/mda-pev31p1dzpgg1061.mp4
4K经典夜店程响DJ舞曲《可能》旋律太美了 一切都有可能 耳目一新,https://vd2.bdstatic.com/mda-pe2dq6gt292wk8cc/720p/h264/1683107151216992403/mda-pe2dq6gt292wk8cc.mp4
4K车载夜店伤感DJ小曼《喝酒喝到吐想你想到哭》视听效果全新感受,https://vd4.bdstatic.com/mda-pdjcvraerp626ayj/720p/h264/1681981665055246009/mda-pdjcvraerp626ayj.mp4
4K车载夜店DJ神拽舞曲陈百强《一生何求》难忘的旋律,https://vd4.bdstatic.com/mda-pdde27tmwiw6jekv/uhd/cae_h264/1681511452605224417/mda-pdde27tmwiw6jekv.mp4
4K车载夜店舞曲伤感DJ魏佳艺《九十九步退一步》真是百听不厌,https://vd3.bdstatic.com/mda-pd2hq16u057zrr4h/uhd/cae_h264/1680526224157178538/mda-pd2hq16u057zrr4h.mp4
4K车载夜店DJ版刘艺雯《听闻远方有你》太好听了！,https://vd2.bdstatic.com/mda-pcte1ras7qezcwti/uhd/cae_h264/1680001488854508046/mda-pcte1ras7qezcwti.mp4
4K车载《泪蛋蛋掉在酒杯杯里》DJ炫舞版 百看不厌,https://vd3.bdstatic.com/mda-nksfbc2izy9f6zug/720p/h264/1669546296830922368/mda-nksfbc2izy9f6zug.mp4
4K经典夜店DJ阿悠悠《且问》加美女动感炫舞 真是太好听了！,https://vd4.bdstatic.com/mda-mh49vt5iqp3e7x8k/720p/h264/1628146884962346682/mda-mh49vt5iqp3e7x8k.mp4
4K戴羽彤《来迟》夜店DJ舞曲版加动感劲爆炫舞背景 耳目一新,https://vd4.bdstatic.com/mda-mf4bu6gfbtwbfqq5/720p/h264/1622881458967201202/mda-mf4bu6gfbtwbfqq5.mp4
4K陈瑞《一千零一夜的思念》车载伤感DJ版加劲爆炫舞 耳目一新,https://vd2.bdstatic.com/mda-metm2020tqf9wbct/720p/h264/1622213715848288375/mda-metm2020tqf9wbct.mp4
4K岳云鹏《最亲的人》车载夜店DJ舞曲版 这首歌太火了,https://vd2.bdstatic.com/mda-meqitprx5ti8ed1a/720p/h264/1621948823045463060/mda-meqitprx5ti8ed1a.mp4
《可可托海的牧羊人》伤感凄美车载DJ经典版 这首歌唱火了！,https://vd4.bdstatic.com/mda-me70iy8327wyu3gp/720p/h264/1620433827317330462/mda-me70iy8327wyu3gp.mp4
4K车载伤感DJ舞曲卢喃《来生不做痴情人》加动感美女炫舞 很好听,https://vd3.bdstatic.com/mda-me49tjbyq5yt8ynu/720p/h264/1620197897045365799/mda-me49tjbyq5yt8ynu.mp4
4K夜店经典DJ舞曲《落花》加动感美女炫舞 随着音乐一起嗨！,https://vd4.bdstatic.com/mda-me42p2149u3w00xa/720p/h264/1620179745210912217/mda-me42p2149u3w00xa.mp4
4KDJ夜店舞曲胡蜜丹《拈花一笑》加美女动感炫舞 耳目一新,https://vd2.bdstatic.com/mda-kjpvz81f3fsb0m4v/sc/mda-kjpvz81f3fsb0m4v.mp4
高音质车载DJ舞曲《我单身我骄傲》加美女动感舞蹈 歌词入心好听,https://vd2.bdstatic.com/mda-kihpyr361d6fg51d/sc/mda-kihpyr361d6fg51d.mp4
最近很火的车载DJ舞曲明歆悦《迷人的危险》加炫舞背景 动感十足,https://vd4.bdstatic.com/mda-kifwywyz3t3qd51z/sc/mda-kifwywyz3t3qd51z.mp4
4K车载夜店DJ舞曲张韶涵《欧若拉》加美女炫舞背景 耳目一新,https://vd3.bdstatic.com/mda-kife2iqvj58uu623/sc/mda-kife2iqvj58uu623.mp4
4K车载DJ舞曲祁隆《爱的期限》加动感美女舞蹈 让您耳目一新,https://vd3.bdstatic.com/mda-kidgcmu48wms4wwj/sc/mda-kidgcmu48wms4wwj.mp4
高音质经典夜店DJ舞曲乌兰图雅《追梦人》让我们随着音乐一起追梦,https://vd3.bdstatic.com/mda-kidegtyg9pgwn791/sc/mda-kidegtyg9pgwn791.mp4
4K伤感DJ舞曲潘越云《我是不是你最疼爱的人》是否还记得这首歌？,https://vd3.bdstatic.com/mda-kiceixg5h0wr8kze/sc/mda-kiceixg5h0wr8kze.mp4
4K车载舞曲《乘风破浪的无价之姐》加美女炫舞 让您耳目一新,https://vd3.bdstatic.com/mda-kibbyvh6tane761t/sc/mda-kibbyvh6tane761t.mp4
4K车载DJ舞曲凤凰传奇《策马奔腾》加美女舞蹈 这首歌太嗨了！,https://vd4.bdstatic.com/mda-kianueek7hu6bgvs/sc/mda-kianueek7hu6bgvs.mp4
高音质老歌DJ舞曲含笑《飞天》加舞蹈背景 难忘的经典很有味道,https://vd2.bdstatic.com/mda-ki8y0f7t46yac0xz/sc/mda-ki8y0f7t46yac0xz.mp4
4K车载DJ舞曲曹越《咔咔的干》加动感炫舞背景 动感十足好听,https://vd3.bdstatic.com/mda-ki7w259r4vbe3hss/sc/mda-ki7w259r4vbe3hss.mp4
4K车载DJ舞曲《乘风破浪向你飘》加动感美女舞蹈 这首歌火了,https://vd2.bdstatic.com/mda-ki69adui2snxk4vc/sc/mda-ki69adui2snxk4vc.mp4
网上爆火的歌曲《李白》竟然改成了DJ舞曲 原来可以这样唱？,https://vd3.bdstatic.com/mda-ki2ni8ib41ksuab8/sc/mda-ki2ni8ib41ksuab8.mp4
4K无损高音质车载夜店DJ舞曲《陪你到底》这首歌真是太嗨了！,https://vd2.bdstatic.com/mda-ki2fynm159rs0dut/sc/mda-ki2fynm159rs0dut.mp4
张学友经典老歌车载DJ舞曲《情网》唱得太好听了 不愧为天王巨星,https://vd2.bdstatic.com/mda-ki1z6kn4a85ss495/sc/mda-ki1z6kn4a85ss495.mp4
4K情歌对唱DJ舞曲孙艺琪崔伟立《走心的情歌》忍不住单曲循环！,https://vd3.bdstatic.com/mda-ki1wie1iekfy706x/sc/mda-ki1wie1iekfy706x.mp4
龙梅子一首车载DJ舞曲《因为爱着你》动感十足太好听了！,https://vd3.bdstatic.com/mda-ki0ydqnm529gk4ca/sc/mda-ki0ydqnm529gk4ca.mp4
4K侯旭很火的一首车载DJ舞曲《逃》动感十足值得收藏！,https://vd4.bdstatic.com/mda-ki0vxmqhihc1kdpw/sc/mda-ki0vxmqhihc1kdpw.mp4
4K高音质车载DJ舞曲李伊曼《时间的过客》动感十足百听不厌！,https://vd2.bdstatic.com/mda-khwiw79y9r7dzyc7/sc/mda-khwiw79y9r7dzyc7.mp4
4K高音质车载DJ舞曲《爱情飞不到天堂》这烟嗓音很特别 快来听听,https://vd2.bdstatic.com/mda-khwfrstrkc7wnkh6/sc/mda-khwfrstrkc7wnkh6.mp4
4K车载夜店DJ舞曲郑茜匀《离人盼》加动感美女舞蹈 好听到醉,https://vd2.bdstatic.com/mda-khw9stkrerphv7x3/sc/mda-khw9stkrerphv7x3.mp4
4K车载DJ舞曲纪伟《一起撸串喝啤酒》歌词现实很好听！,https://vd2.bdstatic.com/mda-khvxn3m28f82zr1t/sc/mda-khvxn3m28f82zr1t.mp4
4K车载DJ舞曲龙翼刘晓龙《多想抱抱你》加美女舞蹈 太好听啦！,https://vd2.bdstatic.com/mda-khuy6rfz4a4dabgh/sc/mda-khuy6rfz4a4dabgh.mp4
康又萁的一首车载DJ舞曲《我在等风也在等你》让人耳目一新！,https://vd2.bdstatic.com/mda-khux16b27gywu79b/sc/mda-khux16b27gywu79b.mp4
4K高音质车载夜店舞曲王力宏《龙的传人》听得让人热血澎湃！,https://vd4.bdstatic.com/mda-khtxvqpfew4zfw7r/sc/mda-khtxvqpfew4zfw7r.mp4
4K无损高音质车载DJ舞曲蒋雪儿《淋过伤心的雨》太好听了果断收藏,https://vd2.bdstatic.com/mda-khsx2qar6fc2hukq/sc/mda-khsx2qar6fc2hukq.mp4
高音质车载DJ说唱舞曲陈兴瑜《男大当婚女大当嫁》确实很好听！,https://vd3.bdstatic.com/mda-khsk8qaz76e12wa3/sc/mda-khsk8qaz76e12wa3.mp4
4K无损高音质车载DJ舞曲白小白《最美情侣》唯美浪漫的爱情歌曲！,https://vd2.bdstatic.com/mda-khsfjw53nkfhukas/sc/mda-khsfjw53nkfhukas.mp4
4K高音质车载DJ慢摇舞曲许巍《蓝莲花》加动感舞蹈背景 耳目一新,https://vd2.bdstatic.com/mda-khrwg5p44wndxeur/sc/mda-khrwg5p44wndxeur.mp4
高音质车载DJ舞曲莎妞妞《我是一个爱情傻瓜》随着音乐嗨起来！,https://vd4.bdstatic.com/mda-khrq8ekw3mct1ybb/sc/mda-khrq8ekw3mct1ybb.mp4
4K无损高音质车载DJ舞曲王琪《为你放弃全世界》视听新感觉,https://vd2.bdstatic.com/mda-khqxk2ribry0pp46/sc/mda-khqxk2ribry0pp46.mp4
无损音质车载DJ舞曲张津涤《女人如书》加美女舞蹈背景 视听享受,https://vd4.bdstatic.com/mda-khqmwt1y621j8v3b/sc/mda-khqmwt1y621j8v3b.mp4
4K崔伟立孙艺琪《唱不完的情歌 爱不够的你》情歌对唱好听到醉！,https://vd2.bdstatic.com/mda-khpg33pk3g1xs15u/sc/mda-khpg33pk3g1xs15u.mp4
无损高音质车载DJ伤感舞曲欧阳俊《我爱的人已当妈》歌词入心好听,https://vd3.bdstatic.com/mda-khpcyr01wbsi6j9v/sc/mda-khpcyr01wbsi6j9v.mp4
4K无损高音质情歌对唱DJ舞曲孙澜澜王子《陪你在一起》太好听了,https://vd2.bdstatic.com/mda-khnpzp13j5dgd7r5/sc/mda-khnpzp13j5dgd7r5.mp4
4K高音质车载酒吧夜店DJ舞曲梁剑东《夜色》粤语版随着音乐一起嗨,https://vd3.bdstatic.com/mda-khnnc216n9k21cpd/sc/mda-khnnc216n9k21cpd.mp4
无损高音质车载电音DJ舞曲姜鹏《江湖大道》随着音乐一起嗨！,https://vd2.bdstatic.com/mda-khmm0rww3558kg4u/sc/mda-khmm0rww3558kg4u.mp4
4K无损高音质车载DJ舞曲小曼《想你的时候唱一首情歌》太好听啦,https://vd3.bdstatic.com/mda-khmh81r85z29hzn9/sc/mda-khmh81r85z29hzn9.mp4
4K高音质车载DJ舞曲李宇春《无价之姐》一听才知道 竟然是这首歌,https://vd2.bdstatic.com/mda-khknzt01itkja897/sc/mda-khknzt01itkja897.mp4
经典老歌车载DJ舞曲回放刘德华《开心的马骝》动感十足百听不厌,https://vd2.bdstatic.com/mda-khkf914phxie4a7b/sc/mda-khkf914phxie4a7b.mp4
4K高音质车载DJ舞曲于玄子《求求你给点力》加动感舞蹈 确实很火,https://vd3.bdstatic.com/mda-khjj41ww3wdkjjgj/sc/mda-khjj41ww3wdkjjgj.mp4
无损高音质车载DJ舞曲司徒兰芳《我的草原我的缘》这首歌太好听了,https://vd2.bdstatic.com/mda-khjei7888guynucj/sc/mda-khjei7888guynucj.mp4
4K无损高音质车载DJ舞曲呼和浩楠《谢谢你朋友》歌词入心好听！,https://vd3.bdstatic.com/mda-khik2n7zeygvezde/sc/mda-khik2n7zeygvezde.mp4
无损高音质车载DJ舞曲刘奕辰《我又想你了》视听全新感受！,https://vd3.bdstatic.com/mda-khifqizyqxt1wgju/sc/mda-khifqizyqxt1wgju.mp4
无损高音质车载DJ舞曲东方晴儿《等风等雨不如等你》真是百听不厌,https://vd4.bdstatic.com/mda-khhvypxh8fy29n43/sc/mda-khhvypxh8fy29n43.mp4
4K无损高音质车载DJ舞曲神拽版大壮《差一步》这首歌一下子火了！,https://vd3.bdstatic.com/mda-khhg0bbxa43nf03r/sc/mda-khhg0bbxa43nf03r.mp4
4K高音质车载DJ舞曲崔伟立《回头看看我》歌词入心好听！,https://vd2.bdstatic.com/mda-khgb4h8rzagegdfn/sc/mda-khgb4h8rzagegdfn.mp4
高音质车载DJ舞曲孙艺琪《拨动我心弦的人》加美女舞蹈 好听到醉,https://vd3.bdstatic.com/mda-khfw88bf5wrbx3hz/sc/mda-khfw88bf5wrbx3hz.mp4
4K无损高音质车载DJ舞曲李楠《该死的爱恋》何鹏版 一直单曲循环,https://vd4.bdstatic.com/mda-khfexj9cgauq8uze/sc/mda-khfexj9cgauq8uze.mp4
4K无损高音质车载DJ舞曲陈雅雯《黑街》粤语歌曲 动感十足好听！,https://vd3.bdstatic.com/mda-khej3vf3fn5r5urg/sc/mda-khej3vf3fn5r5urg.mp4
无损高音质车载电音DJ舞曲彭亮《渴死的鱼》随着音乐嗨起来！,https://vd2.bdstatic.com/mda-khediwk6mwc1tfph/sc/mda-khediwk6mwc1tfph.mp4
高音质无损DJ伤感舞曲庄心妍祁隆《一万个舍不得》这首歌太经典了,https://vd2.bdstatic.com/mda-khdzvd03s4b5a9c4/sc/mda-khdzvd03s4b5a9c4.mp4
男女对唱车载DJ舞曲星月组合《梨花飞情人泪》唱得太好听了！,https://vd2.bdstatic.com/mda-khdd776qmmkqcg8t/sc/mda-khdd776qmmkqcg8t.mp4
4K无损高音质车载DJ舞曲张强《嫁个有情人》歌词入心很好听！,https://vd3.bdstatic.com/mda-khdc8wsrr0f4hm07/sc/mda-khdc8wsrr0f4hm07.mp4
4K高音质车载DJ舞曲许飞《寻水的鱼》加动感舞蹈背景 视听新感觉,https://vd3.bdstatic.com/mda-khcn53ymadxuzsyc/sc/mda-khcn53ymadxuzsyc.mp4
无损高音质车载DJ舞曲司徒兰芳《大叔很跩》加动感舞蹈 耳目一新,https://vd3.bdstatic.com/mda-khbxe7x9syx1ukxu/sc/mda-khbxe7x9syx1ukxu.mp4
无损高音质车载DJ舞曲蒲云天《赴汤蹈火》粤语歌曲更好听！,https://vd4.bdstatic.com/mda-khbp8yw5m5tkc00h/sc/mda-khbp8yw5m5tkc00h.mp4
4K车载无损音质DJ舞曲樊少华《喝一杯最烈的酒》这首歌太火了！,https://vd3.bdstatic.com/mda-khbfe6yu8n9fri2c/sc/mda-khbfe6yu8n9fri2c.mp4
4K高音质车载夜店DJ舞曲皓天《别哭了宝贝》加动感炫舞 耳目一新,https://vd3.bdstatic.com/mda-khafya09ee8n4cv3/sc/mda-khafya09ee8n4cv3.mp4
4K经典车载夜店DJ舞曲汤潮《谁让我爱上你》加动感舞蹈 太好听了,https://vd4.bdstatic.com/mda-khakfmr0wamfrefn/sc/mda-khakfmr0wamfrefn.mp4
无损高音质车载DJ伤感舞曲姜玉阳《午夜唱情歌》这首歌一下子火了,https://vd2.bdstatic.com/mda-kh9gkkc4pamfa27e/sc/mda-kh9gkkc4pamfa27e.mp4
4K无损高音质车载DJ舞曲笑天《如果分手那天抱紧你》伤感又好听！,https://vd4.bdstatic.com/mda-kh9nvwiszfz3gtf5/sc/mda-kh9nvwiszfz3gtf5.mp4
4K车载DJ电音舞曲秦博《纸短情长》加动感舞蹈背景 歌词入心好听,https://vd2.bdstatic.com/mda-kh7yde0cpn8qbagg/sc/mda-kh7yde0cpn8qbagg.mp4
无损高音质车载DJ舞曲门丽打马过草原（何鹏版）真是百听不厌！,https://vd4.bdstatic.com/mda-kh8wxvcgq2f19rcm/sc/mda-kh8wxvcgq2f19rcm.mp4
4K车载DJ舞曲孙语赛萧全《不仅仅是喜欢》加美女舞蹈背景 超好听,https://vd3.bdstatic.com/mda-kh7m1fy46stc1cu7/sc/mda-kh7m1fy46stc1cu7.mp4
4K经典车载夜店DJ舞曲龙梅子《下辈子做你的女人》确实很嗨哦！,https://vd3.bdstatic.com/mda-kh7epc4jt3bztukr/sc/mda-kh7epc4jt3bztukr.mp4
